Time,DMA Voltage,Electrometer Concentration,Time Since Start,Electrometer Voltage,DMA Set Voltage
2023-02-21 12:35:45.699948,-4876.581449508667,-11340210.20988678,59.493996239999994,-9.749940423965453,0
2023-02-21 12:35:46.704991,-4873.905944824219,-11339729.927017964,60.494317960000025,-9.749527492523193,0
2023-02-21 12:35:47.719146,-4875.305552482605,-11339333.922983248,61.49706191999998,-9.749187021255493,0
2023-02-21 12:35:48.696146,-4874.934778213501,-11335874.752700994,62.493249270000014,-9.746212940216065,0
2023-02-21 12:35:49.699391,-4874.553327560425,-11339345.869324964,63.49267926999999,-9.749197292327882,0
2023-02-21 12:35:50.707368,-4873.619861602783,-11338876.589957528,64.49504516,-9.74879382133484,0
2023-02-21 12:35:51.696449,-4874.7460079193115,-11339553.039078094,65.49331085999998,-9.749375410079956,0
2023-02-21 12:35:52.701992,-4873.1285190582275,-11339558.496459816,66.49377319000001,-9.749380102157593,0
2023-02-21 12:35:53.697994,-4873.786549568176,-11337839.010802561,67.49398374,-9.74790174484253,0
2023-02-21 12:35:54.708992,-4875.262584686279,-11339009.497168638,68.49613211000002,-9.748908090591431,0
2023-02-21 12:35:55.698212,-4875.770926475525,-11342015.970981192,69.49258203999999,-9.751492958068848,0
2023-02-21 12:35:56.709208,-4874.132113456726,-11337338.528966015,70.49468030999999,-9.747471446990966,0
2023-02-21 12:35:57.713207,-4874.132103919983,-11337570.401136031,71.49503938999999,-9.747670803070069,0
2023-02-21 12:35:58.708228,-4873.484745025635,-11336938.875584574,72.49448653000002,-9.747127838134766,0
2023-02-21 12:35:59.703209,-4874.525752067566,-11334805.039328821,73.49431884999998,-9.745293235778808,0
2023-02-21 12:36:00.691208,-4873.9981508255005,-11337649.26695735,74.49225348,-9.747738609313965,0
2023-02-21 12:36:01.721209,-4873.954405784607,-11335839.845423965,75.49811745,-9.746182928085327,0
2023-02-21 12:36:02.717226,-4874.434332847595,-11334473.270451795,76.49678351,-9.745007991790771,0
2023-02-21 12:36:03.697213,-4874.101805686951,-11337311.075673785,77.49373898000003,-9.747447843551635,0
2023-02-21 12:36:04.707556,-4875.019073486328,-11338133.254634071,78.49595545999999,-9.748154726028442,0
2023-02-21 12:36:05.715927,-4875.124673843384,-11339054.398553267,79.49633506999999,-9.748946695327758,0
2023-02-21 12:36:06.716926,-4873.730187416077,-11337211.988700254,80.49650442,-9.74736265182495,0
2023-02-21 12:36:07.698458,-4873.370842933655,-11334044.267005213,81.49420538999999,-9.744639148712158,0
2023-02-21 12:36:08.729701,-4874.505281448364,-11336036.93233158,82.49992077,-9.746352376937866,0
2023-02-21 12:36:09.696988,-4872.883815765381,-11331330.173527973,83.49470582000002,-9.742305660247803,0
2023-02-21 12:36:10.697988,-4873.503251075745,-11334577.692792425,84.49398128000003,-9.745097770690919,0
2023-02-21 12:36:11.694167,-4873.621454238892,-11336598.876266005,85.49263872000002,-9.746835517883301,0
2023-02-21 12:36:12.714251,-4873.196687698364,-11337276.201673472,86.49748451999999,-9.747417860031128,0
2023-02-21 12:36:13.708240,-4875.316200256348,-11339266.116124505,87.49537099999999,-9.749128723144532,0
2023-02-21 12:36:14.716526,-4874.652647972107,-11336946.218646977,88.49752201000003,-9.74713415145874,0
2023-02-21 12:36:15.711527,-4874.418563842773,-11338134.186382184,89.49886365,-9.748155527114868,0
2023-02-21 12:36:16.716526,-4873.981990814209,-11334847.15656138,90.49643897,-9.745329446792603,0
2023-02-21 12:36:17.694955,-4874.69557762146,-11337624.486894786,91.49357871000002,-9.747717304229736,0
2023-02-21 12:36:18.707163,-4874.7334241867065,-11340611.660210986,92.49572925999999,-9.750285577774047,0
2023-02-21 12:36:19.715151,-4874.5103931427,-11338403.561413217,93.49679726999999,-9.748387126922607,0
2023-02-21 12:36:20.719139,-4873.993029594421,-11334707.89349716,94.49723728999997,-9.745209712982177,0
2023-02-21 12:36:21.707676,-4873.511114120483,-11337229.447884884,95.49482011000002,-9.74737766265869,0
2023-02-21 12:36:22.711939,-4873.608846664429,-11338497.135543821,96.49635096,-9.74846757888794,0
2023-02-21 12:36:23.703414,-4873.976879119873,-11337983.79780194,97.49362934999999,-9.74802622795105,0
2023-02-21 12:36:24.718412,-4873.604493141174,-11334069.95663139,98.49770279000003,-9.744661235809327,0
2023-02-21 12:36:25.716148,-4874.818534851074,-11341698.7773066,99.49662321999999,-9.751220245361328,0
2023-02-21 12:36:26.712862,-4873.722348213196,-11336647.438089592,100.49621073999998,-9.746877269744873,0
2023-02-21 12:36:27.696842,-4875.112462043762,-11337069.076289305,101.49385467999998,-9.747239780426025,0
2023-02-21 12:36:28.920694,-4875.491933822632,-11339227.626054179,102.59092982,-9.749095630645751,0
2023-02-21 12:36:29.717695,-4873.270387649536,-11332198.174528752,103.49864287999999,-9.74305193901062,0
2023-02-21 12:36:30.724729,-4874.180202484131,-11336394.424111502,104.49905822000004,-9.746659736633301,0
2023-02-21 12:36:31.713695,-4874.268054962158,-11337330.298524465,105.49657439999993,-9.747464370727538,0
2023-02-21 12:36:32.715926,-4874.504084587097,-11340474.249550719,106.49682862000002,-9.750167436599732,0
2023-02-21 12:36:33.714881,-4874.084048271179,-11337715.243596615,107.49730785000001,-9.747795333862305,0
2023-02-21 12:36:34.720895,-4871.918444633484,-11334376.013697745,108.49792360999993,-9.74492437362671,0
2023-02-21 12:36:35.713086,-4874.1246509552,-11336241.340117129,109.49631853000007,-9.746528120040894,0
2023-02-21 12:36:36.729054,-4874.664468765259,-11335633.640695654,110.49874953999998,-9.746005640029907,0
2023-02-21 12:36:37.711267,-4873.593454360962,-11335009.469298845,111.49646449,-9.745468997955323,0
2023-02-21 12:36:38.710234,-4873.539490699768,-11335693.194928374,112.49619491999997,-9.746056842803956,0
2023-02-21 12:36:39.707537,-4875.303592681885,-11338985.704315374,113.49514561,-9.748887634277343,0
2023-02-21 12:36:40.716564,-4874.725918769836,-11337057.10776311,114.49693134999994,-9.747229490280152,0
2023-02-21 12:36:41.709546,-4875.316605567932,-11340356.849290127,115.49622262000003,-9.750066499710083,0
2023-02-21 12:36:42.729609,-4874.8071002960205,-11339635.520969419,116.49978017999997,-9.749446325302124,0
2023-02-21 12:36:43.714834,-4873.664398193359,-11335032.297127292,117.49737364999999,-9.745488624572754,0
2023-02-21 12:36:44.722573,-4875.047450065613,-11336755.63179158,118.49754491000003,-9.746970291137695,0
2023-02-21 12:36:45.731039,-4874.106888771057,-11337822.49445826,119.49940143000003,-9.747887544631958,0
2023-02-21 12:36:46.720341,-4873.995771408081,-11339120.375192545,120.49866093000004,-9.749003419876098,0
2023-02-21 12:36:47.725318,-4874.283051490784,-11337122.197023235,121.49859731000002,-9.747285451889038,0
2023-02-21 12:36:48.723073,-4873.688063621521,-11337463.128089903,122.49866478000006,-9.747578573226928,0
2023-02-21 12:36:49.726725,-4875.091605186462,-11339122.249780975,123.49835447000001,-9.749005031585693,0
2023-02-21 12:36:50.739041,-4875.666074752808,-11339612.637679767,124.50207031000002,-9.749426651000977,0
2023-02-21 12:36:51.721487,-4872.9811334609985,-11336283.53499537,125.4979439,-9.74656439781189,0
2023-02-21 12:36:52.720582,-4873.831849098206,-11334979.143116642,126.49749755000002,-9.745442924499512,0
2023-02-21 12:36:53.713558,-4874.106502532959,-11336223.015737826,127.49646157000001,-9.746512365341186,0
2023-02-21 12:36:54.707160,-4874.182572364807,-11338060.777942587,128.49492714000004,-9.748092412948608,0
2023-02-21 12:36:55.717432,-4872.311687469482,-11334344.888874311,129.49683418999993,-9.74489761352539,0
2023-02-21 12:36:56.718442,-4875.481286048889,-11337809.61636845,130.49731413000003,-9.747876472473145,0
2023-02-21 12:36:57.719633,-4872.764811515808,-11334694.083659248,131.49714236999998,-9.745197839736939,0
2023-02-21 12:36:58.724618,-4874.6297788619995,-11338696.906773347,132.49776931999997,-9.748639335632324,0
2023-02-21 12:36:59.730247,-4873.641514778137,-11336221.218795063,133.49909936000006,-9.746510820388794,0
2023-02-21 12:37:00.712470,-4874.416995048523,-11339023.240453115,134.49594246999993,-9.74891990661621,0
2023-02-21 12:37:01.729969,-4874.628958702087,-11338699.713109883,135.49966737999998,-9.748641748428344,0
2023-02-21 12:37:02.726970,-4873.892164230347,-11338795.960470162,136.49972172000003,-9.748724498748778,0
2023-02-21 12:37:03.727526,-4874.195561408997,-11336043.3769226,137.49926362000005,-9.746357917785645,0
2023-02-21 12:37:04.712915,-4874.385476112366,-11338654.778448544,138.49763137000002,-9.748603115081787,0
2023-02-21 12:37:05.734976,-4874.817333221436,-11338690.495459042,139.50051201999995,-9.748633823394776,0
2023-02-21 12:37:06.716935,-4873.834209442139,-11336877.491132371,140.49632620999998,-9.747075061798096,0
2023-02-21 12:37:07.736685,-4874.356331825256,-11341828.944734601,141.49989768,-9.751332159042358,0
2023-02-21 12:37:08.722248,-4873.678951263428,-11336924.211644238,142.49797047000004,-9.747115230560302,0
2023-02-21 12:37:09.726273,-4875.38122177124,-11339860.149907174,143.49922659000003,-9.749639453887939,0
2023-02-21 12:37:10.714273,-4873.6320877075195,-11335495.265010573,144.49722094999998,-9.745886669158935,0
2023-02-21 12:37:11.736677,-4874.791731834412,-11337179.954313194,145.50146587,-9.747335109710694,0
2023-02-21 12:37:12.724676,-4872.234835624695,-11337462.296171956,146.49815258000004,-9.74757785797119,0
2023-02-21 12:37:13.718992,-4874.175863265991,-11336250.51339902,147.49833687,-9.74653600692749,0
2023-02-21 12:37:14.748008,-4875.472612380981,-11340426.663844183,148.50383127999996,-9.750126523971558,0
2023-02-21 12:37:15.721975,-4874.297208786011,-11336929.702302685,149.49768071000003,-9.74711995124817,0
2023-02-21 12:37:16.720958,-4873.862195014954,-11335918.744522,150.49794528000007,-9.746250762939454,0
2023-02-21 12:37:17.724924,-4873.995776176453,-11337530.12521519,151.49801529,-9.74763617515564,0
2023-02-21 12:37:18.728577,-4874.298391342163,-11337832.577303777,152.49890706000005,-9.747896213531494,0
2023-02-21 12:37:19.732223,-4874.924120903015,-11340648.386615258,153.50043148999995,-9.750317153930665,0
2023-02-21 12:37:20.718102,-4874.663677215576,-11335930.602125792,154.49824397000003,-9.746260957717896,0
2023-02-21 12:37:21.719333,-4873.888621330261,-11334288.995080562,155.49634088000002,-9.744849557876586,0
2023-02-21 12:37:22.719806,-4873.91854763031,-11337541.06216312,156.49707902000003,-9.7476455783844,0
2023-02-21 12:37:23.730125,-4874.4890832901,-11340592.392991347,157.50000694999997,-9.750269012451172,0
2023-02-21 12:37:24.732302,-4873.870482444763,-11335780.324467957,158.5011814,-9.746131753921508,0
2023-02-21 12:37:25.728733,-4872.518572807312,-11334076.24593107,159.49958773999998,-9.7446666431427,0
2023-02-21 12:37:26.728374,-4874.552974700928,-11339509.069441566,160.49907197000002,-9.749337606430053,0
2023-02-21 12:37:27.732712,-4874.477276802063,-11338092.856698604,161.50012205999997,-9.748119993209839,0
2023-02-21 12:37:28.726023,-4874.676270484924,-11337012.239655206,162.49911332000002,-9.747190914154054,0
2023-02-21 12:37:29.713972,-4873.950066566467,-11335715.213023355,163.49752895,-9.746075773239136,0
2023-02-21 12:37:30.716774,-4874.251093864441,-11336940.683619576,164.49672635999997,-9.7471293926239,0
2023-02-21 12:37:31.718745,-4875.564036369324,-11341798.707290316,165.49704787000002,-9.751306161880493,0
2023-02-21 12:37:32.714032,-4874.179797172546,-11337420.10129372,166.49586579000007,-9.747541580200195,0
2023-02-21 12:37:33.736257,-4875.205874443054,-11339562.16799102,167.50129228000006,-9.74938325881958,0
2023-02-21 12:37:34.739257,-4874.578952789307,-11340076.39311204,168.50208929000001,-9.749825372695923,0
2023-02-21 12:37:35.714256,-4874.971413612366,-11337605.27513634,169.49735008,-9.747700786590576,0
2023-02-21 12:37:36.708708,-4874.117932319641,-11337245.997505896,170.49533785000003,-9.747391891479491,0
2023-02-21 12:37:37.712023,-4874.631748199463,-11334663.890583914,171.49589348999996,-9.745171880722046,0
2023-02-21 12:37:38.708077,-4872.62412071228,-11333821.446102455,172.49497116999999,-9.744447574615478,0
2023-02-21 12:37:39.716115,-4874.063558578491,-11337374.334714428,173.49675469,-9.7475022315979,0
2023-02-21 12:37:40.731664,-4868.4426736831665,-11324792.097110631,174.50222255,-9.736684436798095,0
2023-02-21 12:37:41.732949,-4869.483714103699,-11326367.638778685,175.50087522000004,-9.738039035797119,0
2023-02-21 12:37:42.732237,-4867.465867996216,-11324575.765167851,176.49950243999996,-9.736498441696167,0
2023-02-21 12:37:43.724264,-4869.465980529785,-11324319.101843033,177.4989135199999,-9.736277770996093,0
2023-02-21 12:37:44.722647,-4868.135304450989,-11323118.344755942,178.49817743999995,-9.735245399475097,0
2023-02-21 12:37:45.749214,-4869.333591461182,-11326179.813890869,179.50379147,-9.737877550125122,0
2023-02-21 12:37:46.737606,-4869.298114776611,-11324391.534165567,180.50530028999998,-9.736340045928955,0
2023-02-21 12:37:47.721255,-4869.256343841553,-11326804.939220266,181.4968337200001,-9.738415012359619,0
2023-02-21 12:37:48.741797,-4868.947410583496,-11324738.909823257,182.50269227999993,-9.736638708114624,0
2023-02-21 12:37:49.744478,-4869.490809440613,-11326806.747255266,183.50186108999995,-9.738416566848755,0
2023-02-21 12:37:50.722477,-4869.424610137939,-11325898.381595723,184.49822727000003,-9.737635583877564,0
2023-02-21 12:37:51.733529,-4868.39026927948,-11324438.221400723,185.4999477599999,-9.736380186080932,0
2023-02-21 12:37:52.739649,-4870.646891593933,-11327892.94369502,186.50154972999994,-9.739350442886353,0
2023-02-21 12:37:53.746647,-4869.637780189514,-11330033.213449564,187.50348347000002,-9.741190576553345,0
2023-02-21 12:37:54.720079,-4867.28422164917,-11323178.841828996,188.49749830000002,-9.735297412872315,0
2023-02-21 12:37:55.725239,-4867.94460773468,-11325137.686917799,189.49834002,-9.736981563568115,0
2023-02-21 12:37:56.722695,-4868.361496925354,-11323258.528476033,190.49776545,-9.735365924835206,0
2023-02-21 12:37:57.720822,-4867.905211448669,-11325513.392154627,191.49819154999997,-9.737304582595826,0
2023-02-21 12:37:58.726803,-4867.684531211853,-11322367.633093368,192.49803886,-9.734599962234498,0
2023-02-21 12:37:59.718922,-4868.783111572266,-11324516.12219721,193.49690272000004,-9.736447162628174,0
2023-02-21 12:38:00.733669,-4868.9293003082275,-11324859.881784901,194.49998879999998,-9.736742715835572,0
2023-02-21 12:38:01.737419,-4868.4277057647705,-11326184.406077933,195.50022852,-9.737881498336792,0
